Partner_Encoded,Dependents_Encoded,PhoneService_Encoded,PaperlessBilling_Encoded,TenureCategory_Encoded,ServiceAdoptionLevel_Encoded,OnlineSecurity_Binary,OnlineBackup_Binary,DeviceProtection_Binary,TechSupport_Binary,StreamingTV_Binary,StreamingMovies_Binary,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_StandardScaled,MonthlyCharges_StandardScaled,TotalCharges_StandardScaled,ServiceAdoptionScore_StandardScaled,AvgChargesPerService_StandardScaled,TotalServices_StandardScaled,PaymentReliabilityScore_StandardScaled,ContractReliabilityScore_StandardScaled,OverallReliabilityScore_StandardScaled,Churn
1,0,1,1,2,2,0,0,1,0,1,1,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1.1451448149680847,1.3531117160641226,1.7477767070700723,1.0619953374715,0.1515018256318476,1.2340265327849944,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.2774445836787656,0.5036714870703242,-0.9705222087344995,-0.5617762440782015,2.0396736346082687,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,2,0,1,1,0,1,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.1779947632379461,1.368422173787105,0.34852489406535403,1.0619953374715,0.16750316674813265,1.2340265327849944,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,1,1,0,1,0,0,1,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0.8751905120419168,1.2223520229680873,1.3613807933115436,0.5330204016647021,0.5070801234135094,0.8114171367270436,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
0,0,1,1,1,1,0,0,0,1,1,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,-0.4863742340720048,1.1778886181205457,-0.1109750170078691,0.5207381436215996,0.46559809793150264,0.8016045779412352,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,1,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.08150385873359364,-0.3853311187175483,-0.26448063424841955,-0.2786446636018732,-0.23393576809612737,-0.2694614080503597,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,1,1,0,0,1,0,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.6500112066611134,1.1838659124036426,-0.3001230581071894,0.5207381436215996,0.47273754855178435,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,0,0,0,0,0,1,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-1.251358500400081,0.3844211926802065,-0.9507949824976395,-0.5617762440782015,1.7904107225152655,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,1,1,0,0,0,0,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.0798793121838827,0.9435163758005418,0.40604774589724923,-0.02051905022830094,0.8019688001858768,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,2,2,1,1,0,1,1,1,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.8125443515328634,1.5134488485314312,1.5848572211479242,1.6032525313214008,-0.040439096434062925,1.596093546358475,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2774445836787656,-0.6383761292899401,-0.9856820598033023,-1.103033437928102,0.7074157771278289,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,2,2,0,1,1,0,1,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1.3857237388215422,1.3492263057870324,2.1121130238345867,1.0619953374715,0.1474410864726834,1.2340265327849944,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,1,0,0,1,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.9515017981514612,0.9925626254007134,-0.6108556559202464,0.5207381436215996,0.8703147446835604,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2774445836787656,0.17564373822046767,-0.9748765384032108,-1.103033437928102,2.976089004476213,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,1,0,0,1,0,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-1.0370685683737384,1.2057173676778943,-0.7044263456220704,0.5207381436215996,0.49883754940885994,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,0,0,0,0,0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.028651006006241025,0.6318235847404748,0.1648289347708994,-0.5617762440782015,1.1435923699116473,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,1,1,0,0,1,0,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.3322969611177614,1.1776867040084886,0.8211424251196239,0.5207381436215996,0.46535692596233125,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,1,1,0,0,1,0,0,1,0,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-1.161471273900238,1.1624302910667437,-0.844165608472209,0.43848983145600423,0.5394804988474056,0.7358946412727361,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,1,1,0,2,2,1,0,0,1,1,1,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,1.3286586944031769,1.1536283634841695,1.801790359701961,1.456496836419923,-0.2619818307424761,1.4319559572944596,1.0320844542800183,1.5707489619921844,1.563012794848593,1
0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.8663562532076401,0.7920681511410806,-0.547778178451426,-0.0721545953621578,1.5150752290689806,-0.10449207373274363,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,0,1,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.2774445836787656,-0.8405029407262175,-0.9883651461426897,-0.7938142969550996,0.1440883892629193,-0.9280832414338016,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,2,1,0,0,0,1,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,-1.1853136257713424,1.1378453867433862,-0.8682567400239443,1.0619953374715,0.41776932130556116,0.8016045779412352,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.0676174836309182,0.5067770421021893,-0.7782084965043985,-0.5617762440782015,2.0461650206033037,-0.49566128659004244,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,1,1,0,0,1,0,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.18577964455010612,1.1454636109780305,0.6175387242580173,0.5207381436215996,0.42686874541979425,0.8016045779412352,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,2,2,1,0,1,0,1,1,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0.9386484213516637,1.3166409847147993,1.5308893743995569,1.0619953374715,0.113385354939733,1.2340265327849944,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
0,0,1,1,0,0,1,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.7134774162248061,-0.5181362484749653,-0.6756896820647397,-0.5617762440782015,-0.0961598496089679,-0.49566128659004244,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.2774445836787656,0.4750870904409987,-0.9709016457996308,-0.5617762440782015,1.9799251033305334,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.2774445836787656,0.20378852071563439,-0.9745029368958144,-1.103033437928102,3.054528508332073,-0.9280832414338016,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,0,0,1,0,0,1,0,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-1.1045980127397055,1.190100743275824,-0.7694207810879314,0.5207381436215996,0.4801846082128132,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9556780848787414,0.3305029492541663,-0.6982692065813143,-1.103033437928102,1.6777081213179306,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,1,0,0,0,0,1,0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.334595298609048,0.9296733063103063,0.0004616404520249723,-0.02051905022830094,0.782678484070577,0.369182623097476,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,2,2,0,1,0,1,1,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1.3520769011302403,1.4963797405951111,2.2235353441623595,1.4882619457024775,-0.035852841513862393,1.5745800480274634,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
0,0,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-1.1350048640399872,-0.3414341700019321,-0.8856262016908835,-0.02051905022830094,-0.4838891446952935,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,1,0,1,0,0,0,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.40666223900347687,0.9078099245224371,-0.1172724277434076,0.21542901765156192,0.47777755220818685,0.5576865837164504,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,2,1,0,1,0,0,0,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,1.2463995503068035,1.1155068587436243,1.7068114391743157,0.5207381436215996,0.3910875469055468,0.8016045779412352,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
0,0,1,1,1,0,0,0,0,0,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.15861226100439363,0.7014305667966065,0.07626571948755367,-0.5617762440782015,1.2599891579484546,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,1,0,1,0,1,0,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.4908408637545927,-0.2918885346828769,-0.5062968268088373,-0.02051905022830094,-0.5315282750938853,0.04071443610944164,1.0320844542800183,0.08291784280146897,0.685744420035916,1
0,0,1,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.8824210322765711,0.34059816369756485,-0.6429768190423191,-1.103033437928102,1.6988096419744145,-0.49566128659004244,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,1,1,1,1,1,0,0,0,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.48449857276095565,0.9304940980149102,0.7514455211643501,0.4656361678647483,0.22698570889850955,0.7575824303499021,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.214492144122923,-0.6544026030000055,-0.9475779056398513,-1.103033437928102,0.6627499977212059,-0.9280832414338016,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,1,0,1,0,0,0,0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.2438593142505527,1.0300813907578823,-0.9348609087334736,-0.02051905022830094,0.9225971409039982,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2421493795815415,0.36664971111463807,-0.9465479047699494,-1.103033437928102,1.7532638855208922,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5258406803394249,0.15762272202431654,-0.3995987298907557,-1.103033437928102,2.9258644355122416,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,1,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7214807357505022,0.3205028647165439,-0.5420404337930116,-0.5617762440782015,1.656805445934426,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,2,1,0,0,0,0,1,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.9214550572028734,1.092735551782822,1.387247647155195,0.20676088878475174,0.7354127306916922,0.5507614300704314,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,0,0,0,2,1,0,0,1,1,1,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,-0.8675210891986589,-0.2776637088910659,-0.7295381653236327,1.3235858132670562,-1.0868098708565193,0.5781728521370788,-0.7063003284462638,-0.828206896039032,-0.92416148839643,1
0,0,1,1,0,1,1,0,0,0,1,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.8139799081519606,0.9908949724216697,-0.4990742507598488,0.5207381436215996,0.8679908704041555,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,1,1,0,0,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.8151442424009682,0.6554345070649843,-0.5791880516641523,-0.02051905022830094,0.4005267414780811,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,0,1,0,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,-1.2280029789213185,0.7100544999511226,-0.9233784384326728,0.008461747212849646,1.2292772282104576,-0.04008595249363045,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,0,0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,-1.2774445836787656,0.6924746100763972,-0.9680159846637212,-0.5617762440782015,1.2450130080675652,-0.06323933174628321,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
1,0,1,1,1,0,0,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.029604674657303737,0.6531150053984085,0.17436411766233628,-0.5617762440782015,1.1791958812853416,-0.06323933174628321,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,0,0,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.8779498868556385,0.334355648281163,-0.6421834141971691,-1.103033437928102,1.6857612249500726,-0.49566128659004244,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,1,0,2,1,0,0,0,1,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,-1.01366382253731,1.13628871472731,-0.6960145665024394,1.0619953374715,0.41590998789074507,0.8016045779412352,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
1,0,0,1,1,1,0,0,0,1,1,1,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,-0.7637962735771971,-0.37333110316344303,-0.6845970413164485,0.951210756006263,-0.9383567241535269,0.28067445022129145,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.8999278192352896,-1.4910942172451649,-0.9162653678248044,-1.103033437928102,-0.747557920791087,-1.360505196277561,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,1,1,0,1,0,0,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.21678111836145939,1.1726822185157677,0.14848569597028036,0.5207381436215996,0.45937942588236413,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,1,1,2,1,0,1,0,1,1,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,True,0.025607055362205634,1.2947022464327154,0.5083029069038889,1.2414571160682961,0.09045663254199734,1.2340265327849944,-0.49410679944679503,0.3712710329765762,-0.08597927783060313,1
0,0,1,1,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.2774445836787656,0.5671740817451153,-0.9696792579993798,-0.5617762440782015,2.1724099247369733,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.1637156947873601,0.5224895172073459,-0.864428836917599,-0.5617762440782015,2.079008019615847,-0.49566128659004244,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,1,0,1,1,0,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.30579695074130003,0.9691422566744816,8.583186328227355e-05,0.5207381436215996,0.2162654953989132,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,1,0,0,1,2,1,1,1,0,0,1,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,-0.2551956260678362,-0.1559374049121237,-0.28731839397787146,1.6032525313214008,-1.1762023508139752,0.8612853741346268,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
1,0,0,0,2,2,0,1,1,0,1,1,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.7633961540486909,-0.17926118849467232,0.328663027817928,1.6032525313214008,-1.1554203043336961,0.8016045779412352,-1.260243143163744,0.3712710329765762,-0.5587281201758802,1
0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.06914544659131411,-1.2339537447379139,-0.5976984912696857,-0.8286591041717168,-0.3792596538474566,-1.1413016695438498,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
1,1,1,0,0,0,0,0,0,0,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-1.1812487627016848,-1.3725676896285441,-0.9670011164460028,-1.103033437928102,-0.9604915512246452,-1.1051220098655503,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.2774445836787656,-1.497353425661894,-0.9970843583571781,-1.103033437928102,-0.773724539923229,-1.360505196277561,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2774445836787656,0.15108288795950908,-0.9752025658181322,-1.103033437928102,2.9076379191257233,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,2,1,0,0,1,0,1,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,1.342325178737207,1.3037920988649156,1.9659063876320928,0.8821945510652486,0.2648803883041918,1.0903798368635766,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
0,0,1,1,1,0,1,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.45316007535031594,-0.3518132308849417,-0.5009485770451674,-0.39594481362018635,-0.20719037332713425,-0.23068872955802294,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
1,0,1,1,0,0,0,0,0,0,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.8736814614555821,0.6801874653130974,-0.5997687971243861,-0.5617762440782015,1.2244664458931263,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,1,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,-0.5362868278921886,-0.48462457800044156,-0.5914673925128389,-0.9161106378031779,-0.026112084827322857,-0.49566128659004244,1.0320844542800183,0.3712710329765762,0.8557658231737686,1
0,0,1,1,0,0,0,0,0,0,1,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.1861833601287946,0.6892923652829248,-0.877624640748436,-0.5617762440782015,1.2396916586602842,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-1.2774445836787656,-0.5718074023081546,-0.9847984083929523,-0.8535650489118607,0.3459386503787583,-0.7287776069297693,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,1,1,1,0,1,0,1,0,0,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.9703213455946194,0.6465094181897488,-0.6963922994075386,-0.02051905022830094,1.168150019053231,-0.06323933174628321,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,1,0,1,0,0,1,0,0,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-1.2367242199587352,0.752468044321001,-0.9289396563218305,-0.02051905022830094,0.87389129969033,0.18530461989584385,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.9516816739185228,0.6728025195408514,-0.6757132546426493,-0.5617762440782015,1.2121173403533645,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,1,0,1,0,0,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.12173423325482835,1.1463275448624035,0.565162921231514,0.5207381436215996,0.42790065266988725,0.8016045779412352,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,1,0,1,1,0,0,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.46203384512191026,0.6687667930688365,0.6158181410372703,-0.02051905022830094,0.41910528085009724,0.369182623097476,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
0,0,1,0,2,2,1,0,1,1,1,1,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.1657791346089366,1.5567140384951994,2.027816291561406,1.6032525313214008,-0.06643097716326542,1.6664484876287537,1.0320844542800183,1.5707489619921844,1.563012794848593,1
1,0,1,1,2,2,0,1,1,0,1,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.9757160261558904,1.3226730709118246,1.5606101327518533,1.0619953374715,0.11968963862790448,1.2340265327849944,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,1,0,0,0,0,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.0821044871362066,0.4936774195755948,0.1639224665938556,-0.02051905022830094,0.46150228437057195,0.16270554218451358,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,1,0,0,1,1,0,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.32177326867278055,0.6720117672804605,0.46686328016250495,-0.02051905022830094,0.42362715212816715,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,1,0,0,0,0,0,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.11093652358310073,0.6700671299422468,0.305002330581464,-0.5617762440782015,1.2075432221557088,-0.06323933174628321,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,0,0,1,0,0,1,0,1,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.9854234536238375,0.8499573357403558,-0.6806337647513057,-0.02051905022830094,0.6715942861029971,0.369182623097476,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
1,0,1,0,1,2,0,1,1,0,1,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.2966675464234597,1.4840166437860922,0.9059334728195493,1.4387414600465556,-0.009210517275968153,1.5350170723193115,1.0320844542800183,-0.828206896039032,0.14851885149894414,1
1,1,1,1,2,2,0,1,1,0,1,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1.3005107435374554,1.3130050334016703,2.0047716035078107,1.0619953374715,0.22409521430348137,1.134389309323636,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
0,0,1,1,0,0,0,0,0,0,1,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-1.2367242199587352,0.73377298034492,-0.9368032577072714,-0.5617762440782015,1.3157031874612783,-0.0638766447739379,-0.11407934444186284,-0.828206896039032,-0.5587281201758802,1
0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.041707358254314,0.18137221304389062,-0.7933389719799953,-1.103033437928102,2.9920542627999276,-0.9280832414338016,-1.260243143163744,-0.828206896039032,-1.2659750918507047,1
